MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability,id
2,3,8,2,4,6,4,4,7,1,2,6,3,3,6,1,0,9,2,2,0.375,25354
1,3,8,6,3,7,3,3,2,5,4,6,5,2,6,2,4,5,1,5,0.405,25355
5,2,4,4,7,3,6,5,12,2,4,11,11,6,2,6,9,6,8,6,0.595,25356
7,3,6,4,2,6,3,4,7,7,6,2,2,5,5,8,11,4,7,3,0.51,25357
3,5,5,3,2,8,4,0,5,4,7,6,2,9,5,9,2,6,6,4,0.475,25358
4,4,6,8,5,7,4,5,4,3,7,3,2,4,7,1,5,6,10,4,0.495,25359
4,6,2,13,7,6,4,13,8,5,8,3,3,4,6,8,6,7,4,1,0.59,25360
8,4,7,5,7,4,7,2,7,3,4,4,3,7,5,5,2,4,7,4,0.495,25361
6,9,5,3,4,2,6,7,4,4,7,4,8,7,6,4,4,3,5,4,0.51,25362
5,4,3,3,6,5,2,7,6,11,9,11,4,2,3,4,3,2,5,2,0.485,25363
4,5,6,6,6,5,3,4,9,5,2,3,5,2,6,6,4,3,7,3,0.47,25364
7,4,4,3,4,8,1,6,5,6,3,4,3,4,5,2,5,5,5,7,0.455,25365
5,3,3,7,6,8,4,2,8,2,1,6,9,6,8,6,4,1,3,3,0.475,25366
7,2,5,8,6,9,5,5,5,3,5,5,4,6,6,8,7,8,4,3,0.555,25367
7,6,5,9,7,7,1,6,8,3,6,2,7,7,4,8,3,4,4,3,0.535,25368
4,5,3,5,4,4,4,3,3,8,3,2,6,5,2,5,3,5,4,5,0.415,25369
5,5,7,8,9,2,5,4,3,4,8,3,2,5,4,5,5,7,6,1,0.49,25370
9,6,3,8,3,6,5,3,4,4,10,4,6,6,8,5,5,4,4,4,0.535,25371
4,5,8,4,4,7,2,5,4,5,7,6,3,2,0,4,2,9,4,3,0.44,25372
7,8,7,5,4,7,4,4,5,2,5,5,2,8,4,1,3,5,7,5,0.49,25373
3,6,3,3,7,4,6,6,8,4,4,6,3,7,8,6,4,3,6,6,0.515,25374
2,6,4,9,7,3,6,5,5,8,6,4,3,4,4,5,6,3,5,9,0.52,25375
3,8,6,6,8,5,6,4,9,5,3,4,9,9,9,6,7,7,7,6,0.635,25376
4,8,3,4,2,5,4,1,4,3,6,10,5,0,4,1,5,1,7,4,0.405,25377
4,5,5,3,6,4,8,6,7,1,4,6,7,7,5,1,8,4,5,7,0.515,25378
3,5,6,3,1,7,3,4,6,3,6,6,3,3,6,4,3,5,7,6,0.45,25379
5,7,5,8,3,6,6,7,3,8,9,5,5,4,7,8,7,7,5,4,0.595,25380
5,3,7,4,3,4,2,1,5,3,7,6,3,3,3,4,3,6,3,5,0.4,25381
4,6,8,3,6,4,1,5,5,5,3,2,8,5,4,2,3,3,7,6,0.45,25382
4,8,6,2,2,8,6,3,6,4,2,3,7,6,2,4,6,4,2,5,0.45,25383
6,7,10,5,4,5,4,2,8,8,4,4,3,13,5,5,1,6,5,7,0.56,25384
8,1,6,5,3,3,5,4,3,3,6,9,8,7,3,4,6,6,5,5,0.5,25385
4,9,3,2,3,4,9,9,7,3,9,6,7,3,6,3,6,5,4,3,0.525,25386
1,8,3,5,2,5,5,4,4,4,6,8,5,2,5,4,7,3,3,2,0.43,25387
5,4,5,7,4,0,2,4,4,6,7,11,8,8,10,4,4,5,6,5,0.545,25388
6,2,6,7,9,6,0,7,3,3,7,3,7,4,2,2,2,4,6,8,0.47,25389
2,8,5,6,12,4,4,5,4,4,2,6,5,4,3,5,9,7,5,6,0.53,25390
8,5,1,5,4,4,6,2,5,5,5,3,7,8,6,2,5,6,10,6,0.515,25391
5,2,6,10,4,8,5,1,9,2,9,4,3,5,5,4,3,5,5,5,0.5,25392
4,5,4,5,2,2,3,6,5,5,4,1,5,4,4,6,4,4,4,3,0.4,25393
10,5,1,8,3,6,11,2,5,3,5,6,6,4,8,9,2,5,8,4,0.555,25394
7,5,4,3,3,3,4,6,6,2,6,11,8,6,4,6,2,3,6,3,0.49,25395
10,4,8,2,3,4,4,4,2,3,6,5,6,4,5,4,7,8,2,2,0.465,25396
7,3,7,3,6,4,5,4,6,3,8,4,8,7,3,4,7,5,5,1,0.5,25397
1,10,3,8,2,5,8,10,10,2,3,5,2,4,7,2,8,6,2,6,0.52,25398
5,5,3,5,6,4,4,16,4,9,6,4,6,6,5,1,7,7,6,2,0.555,25399
3,5,7,5,9,4,4,1,6,5,1,7,2,5,10,5,6,5,6,7,0.515,25400
3,6,7,3,8,5,10,6,2,11,4,3,4,3,6,4,2,1,3,7,0.49,25401
4,7,5,3,4,4,5,2,4,5,1,6,4,5,5,4,3,3,6,8,0.44,25402
9,3,4,2,3,7,2,8,6,4,6,1,7,5,6,3,7,2,7,7,0.495,25403
7,4,4,5,7,9,6,4,5,7,5,3,4,2,7,6,5,7,4,10,0.555,25404
1,10,7,3,1,2,7,2,5,7,7,1,6,2,6,5,2,8,5,11,0.49,25405
8,4,3,3,6,5,7,4,5,7,6,8,5,6,2,4,5,5,1,3,0.485,25406
3,7,6,5,5,3,4,4,4,4,2,8,6,5,6,3,3,8,8,5,0.495,25407
4,6,7,3,4,4,3,3,1,7,7,5,9,1,5,4,4,7,6,5,0.475,25408
7,8,6,6,3,6,4,4,6,6,6,6,10,0,5,7,3,6,8,5,0.56,25409
2,6,9,5,5,5,5,2,7,10,2,8,5,2,3,8,2,3,10,3,0.51,25410
7,4,10,3,3,6,7,6,4,2,4,5,1,5,3,4,6,4,7,5,0.48,25411
4,3,7,7,4,3,1,4,7,5,6,7,3,4,4,5,5,6,7,2,0.47,25412
10,7,7,6,1,2,3,6,6,5,8,10,6,4,4,8,1,6,4,5,0.545,25413
8,4,6,5,2,6,3,5,2,3,3,7,5,4,4,8,4,3,4,4,0.45,25414
1,2,6,9,3,3,2,1,7,8,7,5,7,3,4,2,8,3,4,7,0.46,25415
9,9,6,12,8,4,3,3,7,4,0,3,3,8,4,6,3,8,6,0,0.53,25416
4,3,1,5,5,3,3,9,4,5,4,4,8,5,6,4,8,5,9,8,0.515,25417
3,0,3,3,8,6,2,5,4,4,3,6,7,5,5,6,2,7,4,3,0.43,25418
4,3,5,8,11,4,3,9,4,3,3,6,2,6,8,1,5,4,6,7,0.51,25419
4,5,5,2,1,2,9,4,6,6,5,6,5,6,4,4,6,3,5,3,0.455,25420
7,3,6,1,4,5,7,2,5,8,6,7,4,6,5,7,5,12,2,4,0.53,25421
4,5,8,7,5,3,9,7,5,3,5,6,5,6,9,5,6,4,6,7,0.575,25422
6,6,3,6,8,4,2,3,5,7,6,5,8,5,8,11,5,3,8,8,0.585,25423
5,6,8,5,1,4,6,6,5,4,6,8,2,3,2,5,5,4,3,2,0.45,25424
10,2,4,4,7,7,3,3,5,5,2,2,8,7,1,3,3,4,2,3,0.425,25425
5,5,5,11,6,8,4,3,7,4,1,3,4,6,7,4,4,2,3,3,0.475,25426
4,6,1,5,2,9,6,3,6,7,6,7,6,5,6,6,7,5,5,4,0.53,25427
6,4,4,8,7,5,10,4,3,6,9,5,6,4,7,7,4,6,5,6,0.58,25428
4,7,8,1,8,6,9,5,4,7,4,7,8,3,5,4,4,8,5,6,0.565,25429
5,11,4,5,2,2,3,8,5,2,6,8,6,3,4,3,8,7,3,3,0.49,25430
8,3,1,5,6,6,3,5,0,9,8,4,2,5,9,3,8,6,5,4,0.5,25431
5,5,2,6,5,4,5,4,7,5,5,6,3,5,1,5,4,1,3,2,0.415,25432
5,2,5,4,2,4,5,10,7,3,6,5,8,4,7,4,2,8,2,8,0.505,25433
4,8,2,3,7,1,2,4,6,7,9,4,4,2,4,3,5,8,1,11,0.475,25434
4,9,3,5,8,5,6,5,5,5,5,5,10,3,4,6,2,4,5,4,0.515,25435
3,8,5,4,7,8,5,4,6,7,5,8,4,8,6,7,6,8,2,2,0.565,25436
2,8,7,5,6,2,1,6,6,6,2,8,7,5,7,3,2,7,9,8,0.535,25437
5,11,4,5,8,8,2,6,5,3,4,5,1,4,3,4,3,4,4,7,0.48,25438
7,9,6,6,0,4,4,5,6,7,4,4,11,2,5,5,4,1,5,4,0.495,25439
6,3,7,3,0,7,3,11,3,2,8,5,3,5,2,4,6,4,4,1,0.435,25440
4,4,7,4,2,10,4,10,1,5,5,3,4,5,1,10,7,7,4,4,0.505,25441
3,5,2,2,4,9,5,5,4,6,6,8,3,2,6,2,2,6,5,2,0.435,25442
3,4,4,3,5,4,3,5,5,5,3,5,7,3,3,2,4,6,6,5,0.425,25443
4,9,6,4,6,9,2,9,3,3,4,3,3,4,4,10,3,3,2,8,0.495,25444
6,5,8,5,8,2,4,5,3,6,4,5,5,4,4,5,8,5,3,7,0.51,25445
2,9,7,4,10,5,4,5,4,10,4,3,2,4,3,1,7,1,4,4,0.465,25446
2,4,4,4,5,3,9,4,5,7,5,5,3,7,4,6,10,4,6,4,0.505,25447
4,3,6,11,1,4,3,6,1,4,3,9,7,8,8,5,4,4,3,4,0.49,25448
8,9,10,4,6,4,3,2,6,6,6,7,8,5,4,6,4,7,4,4,0.565,25449
4,7,6,10,4,5,5,9,10,6,3,1,5,1,3,4,9,5,3,4,0.52,25450
4,6,8,6,5,2,4,4,6,3,4,2,9,8,3,7,2,4,2,6,0.475,25451
2,5,5,4,5,3,1,4,10,6,9,4,3,8,6,6,5,3,4,5,0.49,25452
1,8,8,4,10,5,5,7,5,8,6,7,6,4,5,5,7,7,9,4,0.605,25453
5,6,4,7,4,5,3,4,12,3,7,4,9,2,7,6,5,5,4,8,0.55,25454
5,5,7,3,8,5,2,3,9,6,6,7,5,10,2,9,4,1,4,7,0.54,25455
1,6,4,3,9,5,5,2,2,5,3,7,2,3,10,8,3,5,2,6,0.455,25456
7,6,5,10,8,5,4,4,3,5,5,4,2,7,0,5,4,6,6,3,0.495,25457
3,6,4,4,4,8,3,3,4,6,2,7,6,3,3,6,6,6,7,5,0.48,25458
4,5,7,7,2,2,5,6,0,5,2,3,7,3,5,7,8,6,7,6,0.485,25459
2,3,6,6,2,5,6,8,11,3,3,5,7,2,6,5,5,4,7,11,0.535,25460
4,6,4,5,2,5,5,3,5,10,3,1,6,4,4,3,6,4,4,5,0.445,25461
5,6,4,4,9,3,6,4,8,2,6,1,7,4,4,6,6,6,4,2,0.485,25462
9,4,4,2,2,6,4,1,6,4,4,4,3,5,6,6,5,6,4,5,0.45,25463
8,4,6,5,5,7,4,9,6,4,6,5,1,10,6,9,5,6,1,3,0.55,25464
2,4,2,5,6,5,5,3,7,5,7,7,3,2,7,2,5,7,2,7,0.465,25465
5,5,2,6,2,3,1,2,6,10,5,4,1,3,2,5,7,3,4,5,0.405,25466
3,7,5,7,3,3,4,3,4,3,4,5,3,2,5,6,4,7,5,7,0.45,25467
0,4,7,5,4,4,8,4,1,8,4,5,4,5,8,10,6,5,3,2,0.485,25468
4,2,10,4,1,4,2,7,4,4,2,5,3,6,6,3,5,7,6,9,0.47,25469
8,1,4,6,7,7,4,3,3,2,4,5,2,3,2,9,11,4,9,1,0.475,25470
7,5,3,9,8,6,3,3,6,9,3,5,6,4,5,5,3,9,3,8,0.55,25471
5,9,4,2,4,5,7,4,3,4,3,5,2,6,11,9,6,6,3,4,0.51,25472
9,9,10,2,6,11,5,4,5,2,3,7,5,4,7,1,10,3,5,7,0.575,25473
8,4,4,5,5,6,1,9,2,2,3,5,7,5,4,9,6,4,4,6,0.495,25474
5,6,9,5,4,3,10,3,3,9,6,3,5,8,7,4,8,3,4,4,0.545,25475
2,6,2,3,4,3,9,6,12,8,7,5,9,6,11,4,5,1,7,5,0.575,25476
5,4,4,7,5,7,3,4,5,7,4,4,5,5,5,2,2,5,3,8,0.47,25477
3,1,5,2,5,7,3,6,7,4,3,4,5,9,2,4,6,1,1,5,0.415,25478
6,4,2,4,5,5,6,4,1,4,8,5,4,6,6,4,7,8,5,8,0.51,25479
4,6,6,7,4,5,8,2,5,3,7,6,7,4,1,11,4,11,5,5,0.555,25480
7,5,6,4,5,5,5,8,1,7,4,6,4,2,6,4,6,5,3,3,0.48,25481
3,7,7,8,3,3,6,3,9,7,6,2,4,3,7,7,5,3,3,3,0.495,25482
5,3,3,3,1,7,7,6,4,2,1,8,7,3,5,6,8,4,6,4,0.465,25483
11,7,6,6,11,4,4,3,6,1,3,7,9,3,3,11,4,5,1,3,0.54,25484
5,4,4,8,9,4,3,3,4,4,7,6,5,4,3,3,8,4,2,8,0.49,25485
9,2,7,3,5,6,5,7,3,7,4,6,7,6,7,6,5,4,7,6,0.56,25486
6,8,5,3,5,4,2,7,3,6,4,8,4,2,7,4,4,8,4,9,0.515,25487
2,4,4,4,6,7,6,8,5,5,4,2,7,5,4,3,6,3,6,5,0.48,25488
3,1,4,4,2,3,7,3,3,5,7,3,8,3,5,3,3,7,3,7,0.42,25489
4,7,7,6,4,5,9,3,6,3,4,4,8,4,4,4,4,9,0,6,0.505,25490
5,5,5,4,6,5,3,2,3,8,4,7,8,6,5,12,4,3,6,6,0.535,25491
3,2,3,3,2,3,9,1,6,10,6,3,5,7,3,7,10,3,4,4,0.47,25492
5,5,5,4,3,5,2,7,7,3,6,3,7,6,7,5,7,3,7,0,0.485,25493
3,5,4,3,1,5,10,5,4,9,2,7,4,4,4,5,6,2,4,6,0.465,25494
6,2,4,3,7,3,2,1,7,6,4,4,7,1,9,5,0,7,6,8,0.46,25495
7,8,4,7,4,2,2,4,9,4,6,5,5,8,1,6,5,5,6,4,0.51,25496
7,3,7,4,3,2,5,5,3,5,4,5,9,8,8,8,7,3,4,7,0.535,25497
8,5,4,4,2,6,5,7,6,5,5,7,3,4,6,5,5,8,6,9,0.55,25498
4,2,8,2,3,5,9,6,4,4,7,9,3,6,1,4,4,4,3,5,0.465,25499
2,4,2,9,5,3,5,3,4,10,4,4,5,5,9,5,8,2,6,5,0.5,25500
6,3,4,7,2,4,5,9,5,2,6,4,8,7,7,6,5,6,10,2,0.54,25501
5,5,8,7,3,6,5,7,6,3,10,3,7,3,5,6,5,9,7,6,0.58,25502
4,3,7,7,8,6,2,5,4,4,5,4,6,5,1,1,5,2,4,7,0.45,25503
5,5,8,3,7,3,5,5,4,6,1,1,7,5,4,4,3,4,1,9,0.45,25504
4,6,3,7,3,2,8,4,2,4,6,2,4,3,3,6,6,4,6,4,0.435,25505
3,9,6,3,5,4,5,6,2,8,3,0,9,3,6,3,4,5,7,5,0.48,25506
3,6,6,3,5,4,11,7,2,4,5,6,4,2,8,3,9,5,7,4,0.52,25507
3,7,5,3,7,3,6,10,3,3,2,4,3,6,6,4,7,1,5,6,0.47,25508
6,4,2,7,3,9,8,3,5,6,7,2,3,5,1,5,3,4,4,9,0.48,25509
8,2,9,3,8,7,9,7,11,4,3,6,4,5,7,6,4,8,2,8,0.605,25510
3,9,6,3,7,5,6,6,6,4,6,6,5,5,2,6,11,2,6,9,0.565,25511
6,5,6,5,4,7,6,7,8,5,7,4,9,7,4,5,4,5,1,6,0.555,25512
8,10,6,9,4,8,6,5,3,9,1,4,3,7,2,6,4,8,7,8,0.59,25513
8,5,3,8,4,6,6,7,2,7,5,5,1,12,4,4,6,2,5,6,0.53,25514
5,5,6,5,3,5,3,10,2,5,3,6,3,4,3,0,5,6,5,2,0.43,25515
4,5,8,3,5,6,2,6,3,5,3,2,4,7,7,3,10,2,6,1,0.46,25516
11,5,7,11,6,4,3,2,2,6,4,5,7,5,3,3,10,2,3,5,0.52,25517
9,6,1,3,4,2,6,3,3,5,4,6,3,3,3,8,2,11,4,5,0.455,25518
4,3,5,4,5,3,4,5,5,2,5,3,5,4,7,6,3,2,7,4,0.43,25519
6,8,5,9,2,5,1,6,5,4,4,7,8,2,5,7,8,7,5,7,0.555,25520
6,1,8,8,5,7,6,0,6,3,7,12,9,1,3,2,7,4,4,1,0.5,25521
4,6,3,4,5,10,6,8,3,7,3,4,5,9,8,4,4,5,6,8,0.56,25522
5,4,2,3,3,4,3,7,4,4,4,4,5,4,7,9,4,4,4,3,0.435,25523
6,5,7,6,3,7,6,3,5,7,4,2,5,7,9,9,3,5,10,4,0.565,25524
7,5,2,3,9,4,5,5,6,2,5,6,8,8,6,6,5,6,6,7,0.555,25525
9,6,2,6,7,6,11,4,3,5,6,5,3,5,3,8,3,5,2,8,0.535,25526
3,4,4,8,7,2,10,5,8,5,3,4,6,8,5,6,4,7,6,6,0.555,25527
2,4,5,6,4,7,6,2,2,6,4,7,9,6,3,4,1,2,5,3,0.44,25528
8,4,10,5,2,5,7,4,2,9,7,11,4,2,4,6,4,8,6,5,0.565,25529
6,7,1,2,6,3,5,4,5,1,3,6,5,3,10,3,4,8,5,3,0.45,25530
4,2,3,3,5,2,2,9,5,3,4,8,7,4,5,7,5,5,3,7,0.465,25531
5,5,6,4,10,9,7,8,2,6,8,5,7,4,3,4,6,7,6,4,0.58,25532
8,2,4,2,1,4,6,1,2,6,4,1,6,4,6,5,4,5,6,7,0.42,25533
7,5,9,6,6,2,6,7,2,4,3,1,4,3,4,7,10,6,3,3,0.49,25534
5,3,8,4,4,3,6,5,6,6,3,5,8,4,7,8,4,7,4,3,0.515,25535
7,4,0,5,6,4,8,5,6,7,3,2,5,8,4,5,4,4,7,8,0.51,25536
6,2,8,5,3,4,6,4,3,2,5,2,5,6,2,4,6,10,5,8,0.48,25537
13,2,4,4,7,1,3,3,6,6,6,2,2,8,4,3,8,5,10,5,0.51,25538
5,2,1,7,5,6,4,7,2,2,4,7,5,4,3,6,4,8,9,8,0.495,25539
7,5,5,6,2,4,7,6,4,3,4,4,4,3,5,5,8,5,9,4,0.5,25540
7,5,6,3,7,5,9,0,8,5,3,5,7,6,3,4,4,6,8,4,0.525,25541
7,6,5,7,5,12,3,7,4,2,6,4,3,4,7,9,2,5,8,0,0.53,25542
5,1,8,7,9,6,6,8,6,6,3,2,6,6,5,3,5,3,5,1,0.505,25543
3,5,8,3,8,9,6,9,3,4,4,5,7,2,3,1,2,2,6,2,0.46,25544
4,4,5,6,3,4,8,5,4,5,7,4,6,2,6,5,9,7,7,5,0.53,25545
5,6,3,7,6,7,7,3,3,5,5,3,4,5,4,3,6,3,5,4,0.47,25546
4,3,3,4,6,8,7,5,5,3,9,5,6,4,4,4,3,1,4,5,0.465,25547
10,7,4,7,3,9,0,6,3,8,6,3,6,4,2,4,5,6,5,1,0.495,25548
3,2,4,6,4,7,3,3,9,5,3,2,4,5,9,1,6,7,3,4,0.45,25549
2,3,10,8,4,6,3,5,7,4,3,2,3,5,7,5,3,2,4,5,0.455,25550
4,6,5,6,5,7,4,7,6,10,2,4,8,7,4,8,9,7,5,4,0.59,25551
8,5,11,4,6,5,6,8,4,4,6,8,4,4,7,8,5,1,5,1,0.55,25552
8,5,6,2,5,6,12,6,4,2,7,5,5,8,8,7,10,7,4,2,0.595,25553
3,7,6,6,9,1,4,3,3,5,1,4,5,4,5,5,2,4,4,3,0.42,25554
4,4,5,3,6,5,2,8,5,3,4,11,5,8,1,4,8,2,3,6,0.485,25555
7,8,5,3,2,3,4,5,4,4,4,2,2,6,6,5,5,8,2,3,0.44,25556
8,5,5,2,1,3,2,4,2,3,8,3,9,6,3,7,6,3,3,4,0.435,25557
6,1,5,6,5,7,2,4,9,8,4,1,6,4,2,5,4,8,4,7,0.49,25558
2,6,8,4,8,5,2,6,8,4,5,8,4,5,5,7,6,7,3,4,0.535,25559
5,5,5,5,5,7,4,8,9,5,6,7,4,5,9,4,2,10,5,5,0.575,25560
4,10,11,5,3,5,9,4,5,4,6,3,5,1,12,6,4,3,10,5,0.575,25561
7,5,3,3,4,1,6,7,1,4,7,5,2,6,3,3,7,3,4,5,0.43,25562
3,7,7,6,7,5,9,7,6,4,4,10,4,3,10,2,6,5,3,5,0.565,25563
9,4,2,7,8,8,2,5,7,5,7,3,6,6,4,3,3,8,5,7,0.545,25564
2,3,9,3,5,5,10,6,3,3,5,7,7,4,6,4,3,3,4,3,0.475,25565
6,5,3,6,3,3,4,4,4,10,10,4,6,8,9,4,2,8,7,5,0.555,25566
1,5,3,7,7,2,7,4,7,10,7,6,1,7,5,7,7,2,5,6,0.53,25567
2,2,3,8,5,6,5,4,8,2,2,6,2,4,6,9,4,3,4,4,0.445,25568
5,4,4,2,5,4,2,7,5,7,8,4,7,5,6,2,3,7,3,3,0.465,25569
8,8,7,5,3,7,4,4,2,0,3,4,7,4,3,7,6,7,4,8,0.505,25570
7,8,3,5,5,3,4,3,3,5,4,5,6,5,4,1,5,5,4,3,0.44,25571
4,2,4,3,5,7,6,7,8,4,4,1,3,3,2,4,6,5,2,7,0.435,25572
4,7,3,6,3,4,4,6,4,10,8,7,6,4,4,5,3,8,7,6,0.545,25573
6,4,5,5,5,9,3,3,4,3,4,6,5,11,5,6,4,2,3,7,0.5,25574
5,5,7,4,3,6,4,5,7,6,6,4,6,9,3,5,9,3,5,5,0.535,25575
4,10,7,7,4,3,1,4,7,4,3,3,6,8,6,4,2,8,10,5,0.53,25576
5,3,6,5,5,3,3,4,4,4,5,2,6,3,2,4,3,8,4,4,0.415,25577
9,2,2,5,4,3,4,4,3,7,4,4,3,6,1,6,6,3,4,5,0.425,25578
6,4,4,2,5,4,6,3,5,3,3,8,8,9,1,6,3,4,5,5,0.47,25579
3,8,7,6,4,2,4,7,3,6,7,7,6,6,6,5,8,1,8,6,0.55,25580
3,5,7,4,6,5,4,4,6,6,2,3,5,1,2,1,6,4,7,3,0.42,25581
2,6,4,3,1,4,3,3,8,3,5,6,9,5,3,2,5,3,3,3,0.405,25582
2,8,4,7,10,5,4,2,5,4,4,6,12,2,3,3,8,7,1,4,0.505,25583
5,4,2,2,7,8,7,5,3,2,1,6,6,3,2,2,8,2,3,8,0.43,25584
5,9,2,4,6,7,3,2,8,2,9,7,5,7,8,4,5,7,5,5,0.55,25585
5,6,9,2,2,4,6,5,6,3,7,5,5,3,7,6,7,5,4,4,0.505,25586
6,4,5,7,7,3,6,1,5,6,3,2,3,3,3,9,4,7,5,7,0.48,25587
2,4,10,5,3,3,4,5,6,7,4,5,5,7,8,2,9,3,7,2,0.505,25588
3,3,6,5,5,5,8,2,14,5,6,3,1,7,8,1,5,4,3,6,0.5,25589
9,6,5,6,5,7,5,6,8,6,4,4,0,4,6,6,3,7,5,4,0.53,25590
6,7,6,5,6,6,4,5,6,4,4,5,5,3,3,5,7,6,4,2,0.495,25591
4,2,5,3,0,4,5,3,3,3,1,5,3,3,6,5,2,6,9,6,0.39,25592
3,8,5,5,4,5,6,5,6,2,2,4,4,5,3,5,7,4,7,4,0.47,25593
7,3,6,9,6,8,1,5,9,3,8,7,6,3,4,4,4,3,5,7,0.54,25594
4,7,10,3,1,3,7,5,3,8,8,5,2,5,9,4,4,5,3,7,0.515,25595
5,6,7,6,2,5,3,4,7,2,5,6,3,5,2,4,5,5,7,5,0.47,25596
5,6,5,4,4,4,5,3,5,7,4,0,6,5,4,7,4,3,2,3,0.43,25597
0,4,2,3,6,6,3,10,6,8,9,4,6,4,4,5,4,1,2,5,0.46,25598
8,8,6,4,6,2,6,7,4,1,6,4,7,4,8,3,7,9,6,3,0.545,25599
5,9,5,4,6,6,6,6,2,7,5,2,5,9,2,7,6,7,9,7,0.575,25600
6,4,5,3,6,7,2,3,7,8,1,7,4,5,9,2,8,4,4,1,0.48,25601
4,5,4,4,5,2,6,9,4,3,2,3,7,4,3,8,5,4,1,3,0.43,25602
6,6,5,7,8,7,8,4,4,3,5,7,4,5,3,6,3,9,2,2,0.52,25603
5,10,3,3,4,0,6,9,4,1,4,3,1,6,8,5,7,0,7,4,0.45,25604
7,3,7,4,4,2,4,4,6,5,8,1,6,5,5,3,4,2,5,2,0.435,25605
6,6,4,5,2,7,2,6,3,8,4,8,5,9,2,3,7,5,2,5,0.495,25606
4,6,9,1,1,3,3,6,8,4,3,5,8,7,5,4,5,5,4,6,0.485,25607
6,6,9,10,4,3,5,4,6,5,4,3,4,8,4,5,3,6,4,6,0.525,25608
8,6,8,4,5,10,2,5,3,10,1,3,6,5,5,5,8,3,6,5,0.54,25609
5,2,4,7,6,5,3,6,4,8,5,6,4,7,5,5,5,4,6,5,0.51,25610
8,9,10,6,10,7,5,9,6,4,2,9,11,5,8,7,7,6,4,4,0.685,25611
3,6,6,4,7,10,5,6,3,4,7,6,4,13,4,1,4,5,9,3,0.55,25612
4,12,15,3,10,2,5,6,4,5,4,4,7,3,2,5,6,1,4,8,0.55,25613
6,9,1,3,5,5,1,3,3,4,4,3,8,4,6,5,6,3,6,6,0.455,25614
3,6,5,5,10,5,2,2,4,4,6,5,5,2,8,3,4,4,7,4,0.47,25615
7,7,4,5,9,3,8,3,3,9,2,5,6,3,7,2,4,7,4,5,0.515,25616
3,3,4,8,6,4,6,7,5,3,5,3,2,1,7,2,4,3,8,4,0.44,25617
5,3,4,12,5,6,5,5,5,2,6,2,9,7,4,4,4,5,2,4,0.495,25618
4,2,6,4,4,4,7,7,3,4,4,4,9,4,6,6,4,5,5,6,0.49,25619
6,6,8,2,3,4,9,7,5,4,11,6,7,4,4,6,6,3,3,4,0.54,25620
2,9,2,4,6,6,8,4,3,7,2,5,7,6,7,5,2,5,2,6,0.49,25621
11,4,4,6,5,7,3,6,3,1,3,7,7,2,5,8,2,5,5,3,0.485,25622
2,6,7,3,4,4,6,1,6,4,2,6,3,5,5,4,6,3,7,8,0.46,25623
5,5,9,8,8,2,3,4,6,10,4,9,7,3,7,6,0,3,6,3,0.54,25624
4,5,6,1,7,2,6,11,2,3,1,6,8,7,8,4,6,3,6,4,0.5,25625
7,2,3,5,6,2,7,6,5,6,2,1,6,7,3,8,6,4,3,4,0.465,25626
4,6,4,3,10,3,7,4,5,7,7,6,8,6,5,5,3,7,2,5,0.535,25627
3,3,2,8,5,6,4,4,5,5,2,2,4,7,3,4,3,3,6,7,0.43,25628
9,6,5,4,8,6,4,6,5,1,5,4,2,2,0,6,3,3,3,6,0.44,25629
3,2,3,0,2,5,5,7,3,4,6,7,7,6,7,4,5,5,4,8,0.465,25630
3,2,4,3,4,2,2,5,5,3,4,3,5,6,5,3,3,6,10,4,0.41,25631
7,4,8,6,6,4,9,6,5,7,4,5,5,4,11,7,5,8,5,8,0.62,25632
7,5,5,2,4,4,3,5,7,4,6,4,9,6,3,6,2,4,7,2,0.475,25633
7,4,7,6,4,5,6,3,8,6,5,3,7,5,6,8,2,0,1,4,0.485,25634
6,2,5,5,2,8,6,7,4,5,4,5,4,7,2,5,8,3,2,7,0.485,25635
8,3,4,3,3,6,5,7,5,5,6,4,6,4,1,4,9,6,3,2,0.47,25636
6,3,4,6,7,3,6,8,2,5,8,6,2,6,6,5,7,6,4,5,0.525,25637
5,3,5,4,5,10,6,3,8,3,7,4,2,6,5,3,5,7,4,7,0.51,25638
5,0,10,4,2,7,9,6,6,8,4,6,4,8,5,6,2,5,6,6,0.545,25639
7,5,9,2,5,3,4,2,7,4,4,4,4,6,5,9,3,11,4,4,0.51,25640
9,8,7,6,5,4,6,2,5,7,6,3,4,6,1,4,7,5,2,3,0.5,25641
5,3,3,3,6,6,3,6,13,6,9,4,2,4,2,7,7,2,6,2,0.495,25642
10,9,6,1,11,4,4,9,7,6,4,2,4,2,9,2,2,3,6,4,0.525,25643
7,8,4,2,5,5,5,8,6,8,6,6,5,4,5,6,2,4,9,5,0.55,25644
7,2,6,4,1,3,4,4,5,3,7,6,6,4,2,6,3,6,2,5,0.43,25645
3,3,3,6,1,2,5,11,4,2,7,6,9,6,5,3,7,6,6,7,0.51,25646
7,1,7,4,2,4,7,4,4,6,4,2,3,6,7,10,7,4,8,10,0.535,25647
